,title,lyrics
89,"
                  F**K em All (Sea Porn: Lyric Warning) |                     ","Sample can be heard here:http://www.saltydick.com/lyrics/21-fuck-em-all.htmOh, they sent for the Navy to come to Tulagi,
The gallant Navy agreed.
With one thousand sections in different directions,
My God, what a fucked-up stampede.Fuck ’em all, fuck ’em all
The long and the short and the tall.
Fuck all the admirals who give us the flak;
They don’t give a shit if we ever come back.
So we’re saying goodbye to them all,
As over the gangplank we crawl.
There’ll be no promotion this side of the ocean,
So cheer up, my lads, fuck ’em all.They say there’s a convoy that’s leaving New York,
Bound for those Blighty shores;
Heavily laden with tanks and with planes,
Shit for old Adolf, of course.Fuck ’em all, fuck ’em all
The long and the short and the tall.
Fuck all the captains and all the mates too,
Fuck the engineers and the whole God-damn crew.
So we’re saying goodbye to them all,
As back to our rustpots we crawl.
We’ll start a commotion that side of the ocean,
So cheer up, my lads, fuck ’em all.They sent for the nurses to come overseas,
The reason was perfectly clear:
To make a good marriage and push a good carriage
While fucking all hands, my dear.Fuck ’em all, fuck ’em all
The long and the short and the tall.
Fuck all the blond cunts and all the brunettes;
Don’t be too choosey, just fuck all you gets.
So we’re saying goodbye to them all,
As over back to our rustpots we crawl.
You’ll et no erection at short-arm inspection,
So cheer up, my lads, fuck ’em all."
90,"
                  The Sailor’s Dream (Sea Porn) |                     ",
91,"
                  The Fireship (Sea Porn : Lyric Warning) |                     ","Sample can be heard here:http://www.saltydick.com/lyrics/19-the-fireship.htmAs I walked out one evening upon a night’s career,
I spied a lofty clipper ship and to her I did steer.
She hoisted up her sig-a-nals which I so quickly knew,
And when she saw me bunting up she immediately hove to.[Chorus]She had a dark and a roving eye, and her hair hung downs in ring-a-lets.
 She was a nice girl, a decent girl, but one of the rakish kind.“Oh sir, won’t you excuse me for staying out so late,
And if my parents heard of this, then sad would be my fate.
My father, he’s a minister, a good and righteous man,
My mother she’s a Methodist; I do the best I can.”[Chorus]"
92,"
                  Bell Bottom Trousers (Sea Porn: Lyric Warning) |                     ","Sample can be heard here:http://www.saltydick.com/lyrics/18-bell-bottom-trousers.htmOnce there was a waitress at the Prince George Hotel,
Her mistress was a lady, and her master was a swell.
They knew she was a simple girl just lately from the farm,
And so they watched her carefully to keep her from all harm.[Chorus]Bell-bottom trousers, coat’s a Navy blue,
 Let him climb the rigging like his daddy used to do.The Forty-second Fusiliers came marching into town,
And with them came a complement of rapists of renown.
They busted every maidenhead that came within their spell,
But they never fucked the waitress at the Prince George Hotel.[Chorus]Next there came a company of the Prince of Wales’ Hussars –
They piled into the whorehouse and they packed along the bars.
Many a maiden mistress and wife before them fell,
But they never fucked the waitress at the Prince George Hotel.[Chorus]Then there came a sailor, an ordinary bloke,
Bulging at the trousers with a cock of solid oak.
At sea without a woman for seven years or more –
There wasn’t any need to ask what he was looking for.[Chorus]He asked her for a candlestick to light his way to bed,
He asked her for pillow just to rest his weary head.
And speaking very gently just as if he meant no harm,
He asked her if she’d come to bed just so’s to keep him warm.[Chorus]She lifted up the blanket and a moment there did lie;
He was on her, he was in her in the twinkling of an eye.
He was in again and out again and fucking up a storm,
And the only thing she said to him, “I hope you’re keeping warm.”[Chorus]So early the next morning the sailor he arose
Saying, “Here’s a 10-pound note my dear for the damage I have caused.
If you have a daughter, bounce her on your knee,
And if you have a son, send the bastard off to sea.”[Chorus]Now she sits upon the dock a baby at her knee,
Waiting for them men-o’-war a coming home from sea.
Waiting for them jolly tars in Navy uniform
For all she wants to do, me boys, is keep the Navy warm."
93,"
                  The Red Flag (Sea Porn: Lyric Warning) |                     ",
94,"
                  A Matlow Told Me (Sea Porn : Lyric Warning) |                     ",
95,"
                  The Crabfish (Sea Porn : Lyric Warning) |                     ","Sample can be heard here:http://www.saltydick.com/lyrics/12-the-crabfish.htmFisherman, fisherman, standing by the sea,
Have you a crabfish that you can sell to me?”
[Refrain] By the wayside i-diddle-dee-di-doh.“Yes sir, yes sir, that indeed I do.
I’ve got a crabfish that I can sell to you.”Well, I took him on home and I thought he’d like a swim,
So I filled up the thunderjug and I threw the bastard in.Late that night I thought I’d have a fit
When my old lady got up to take a shit.“Husband, husband,” she cried out to me,
“The devil’s in the thunderjug and he’s got hold of me!”“Children, children, bring the looking glass.
Come and see the crabfish that bit your mother’s ass.”“Children, children, did you hear the grunt?
Come and see the crabfish that bit your mother’s cunt.”That’s the end of my song and I don’t give a fuck.
There’s a lemon up my asshole and you can have a suck."
96,"
                  The Dockyard Church (Sea Porn: Lyric Warning) |                     ",
97,"
                  The Shaver |                     ","Sample can be heard here:http://www.saltydick.com/lyrics/10-the-shaver.htmWhen I was a little hairless boy
I went to sea in Stormy’s employ.
Shipped away as a cabin boy.
When I was just a shaver, a shaver.[Chorus]Oh, I was fed up with the sea,
 When I was just a shaver.They whacked me up and they whacked me down,
The mate he cracked me on the crown,
And then he buggered me round and round.
When I was just a shaver etc.[Chorus]When I went aloft through the lubbers’ hole
The mate he said, “Goddamn your soul,
You’ll do, me son, what you’re bloody well told.”
When I was just a shaver etc.[Chorus]And when we lollopped around the Horn
I wished to God I never was born;
I felt like a sheep with it’s wool all shorn.
When I was just a shaver etc.[Chorus]When we’d left behind the ice and rain,
And once more to the tropics we came,
The mate came buggering once again.
When I was just a shaver etc.[Chorus]So when we reached port well I skipped ship,
I’d had enough for one bleeding trip.
I’d stay ashore and never more ship.
When I was just a shaver etc.[Chorus]"
98,"
                  The Whores of Sailortown (Sea Porn : Lyric Warning) |                     ","Sample can be heard here:http://www.saltydick.com/lyrics/09-the-whores-of-sailortown.htm[Chorus]Here’s to the whores of Sailortown,
 The white, the black, the yellow and brown.
 Walk right in, lay your money down
 And fuck the night away.There’s Betty from Port Adelaide,
The prettiest hooker I ever laid.
She has a cunt that is snug enough,
And tits as big as the Sunday duff.[Chorus]There’s a sing-song gal out in Hong Kong
Takes every inch of my whopping dong.
She knows her way around my cock
From the hours we spent at strop and block.[Chorus]In Dunkirk there is sweet Marie,
As clever a tart as you will see.
Set a franc down by your cup –
With her cunt lips she’ll pick it up.[Chorus]There’s Fat Louise who weighs a ton,
Built like a cow, in more ways than one:
Shoves a champagne bottle up her cunt
‘Til nothing is seen expect the punt.[Chorus]There’s Nelly out in Frisco town,
She can really blow me down.
Says I’m better than the rest,
Let’s me fuck the hole I like the best.[Chorus]In Antwerp, by the Kattendyke,
Annie sings a song I like:
“Jiggy-jiggy, Johnny, it’s so fine –
Come and get some sixty-nine.”[Chorus]There’s Maria down in Valapo,
Sweet as far as putas go.
Whatever I want she doesn’t mind –
Up on top or from behind.[Chorus]There’s Nancy lives in Port Mahon,
By God, she is an Amazon.
She’ll wrap her legs around my waist
And mash her tits against my face.[Chorus]Now Meg’s the queen of Tiger Bay,
Always right for a roll in the hay.
If a sailor comes in worth a mint
She will fuck him ’til he’s skint.[Chorus]You’ll find Kate in Liverpool –
She could run whoring school.
She’ll drink, and fuck me all week long
‘Til my pulp and jiz are both all gone.[Chorus]"
99,"
                  Charlotte the Harlot (Sea Porn : Lyric Warning) |                     ",
100,"
                  Johnny Come Down to Hilo |                     ","Sample can be heard here:http://www.saltydick.com/lyrics/07-johnny-come-down-to-hilo.htmWe’re running away around the Cape,
Some for debt and some for rape.
Johnny come down to Hilo, poor old man.[Chorus]Oh, wake ‘er, oh, shake ‘er,
 Wake that gal with the blue dress on.
 Johnny come down to Hilo, poor old man.I once had a gal, her hair was red,
‘Twas curly all over except on her head.
Johnny come down to Hilo, poor old man.[Chorus]Her eyes was blue, her dress the same,
But she always fell asleep before I came.
Johnny come down to Hilo, poor old man.[Chorus]Now, a dollar goes from hand to hand;
My gal goes from man to man.
Johnny come down to Hilo, poor old man.[Chorus]I tied my gal in a gunny sack,
She’ll be true to me ’til I get back.
Johnny come down to Hilo, poor old man.[Chorus]She’s a Downeast gal with a Downeast style,
For a dollar a time it’s all worthwhile.
Johnny come down to Hilo, poor old man.[Chorus]Them Hilo gals all dress so fine,
They ain’t got Jesus on their mind.
Johnny come down to Hilo, poor old man.[Chorus]"
101,"
                  The North Atlantic Sqaudron (Sea Porn: Lyric Warning) |                     ","Sample can be heard here:http://www.saltydick.com/lyrics/06-the-north-atlantic-squadron.htm[Chorus]Away, away with fife and drum,
 Here we come, full of rum.
 Looking for women who peddle their bum
 In the North Atlantic Squadron.When we arrived in Montreal, she spread her legs from wall to wall.
She took the Captain balls and all in the North Atlantic Squadron. [Chorus]We were seven days at sea, the Captain took to buggery.
His only joy was the cabin boy in the North Atlantic Squadron.[Chorus]A-sailing up and down the coast, now here’s the thing we love the most,
To fuck the girls and drink a toast to the North Atlantic Squadron.[Chorus]Well, off the coast of Labrador we took on board a floating whore.
We fucked her forty times or more in the North Atlantic Squadron.[Chorus]A-sailing up to Newfoundland each sailor had his prick in hand.
Oh say, my boys, can you make it stand? in the North Atlantic Squadron.[Chorus]And when our ship is in dry dock the whores around us all do flock.
It’s every man unfurl your cock in the North Atlantic Squadron.[Chorus]"
